id,driver_id,start_ts,end_ts,vehicle_id,ambulatory_riders,handicapped_riders,total_riders,status,updated_at
171828,18228.0,2022-07-13 17:28:35,2022-07-13 18:54:32,85,12,0,12,Completed,2022-08-03 13:25:50
171829,18228.0,2022-07-14 09:30:15,2022-07-14 10:52:50,85,9,0,9,Completed,2022-08-03 13:25:50
171830,18228.0,2022-07-14 17:33:17,2022-07-14 19:01:01,85,12,0,12,Completed,2022-08-03 13:25:50
171831,18228.0,2022-07-14 19:12:15,2022-07-14 19:55:35,85,9,0,9,Completed,2022-08-03 13:25:50
171832,16576.0,2022-07-15 02:07:38,2022-07-15 03:48:35,85,12,0,12,Completed,2022-08-03 13:25:50
171834,18228.0,2022-07-20 17:30:15,2022-07-20 18:50:16,85,12,0,12,Completed,2022-08-03 13:25:50
171835,18228.0,2022-07-20 18:50:41,2022-07-20 19:58:42,85,9,0,9,Completed,2022-08-03 13:25:50
171836,16576.0,2022-07-21 02:07:23,2022-07-21 04:03:12,85,12,0,12,Completed,2022-08-03 13:25:50
171837,18228.0,2022-07-19 09:28:56,2022-07-19 10:54:19,85,9,0,9,Completed,2022-08-03 13:25:50
171838,18228.0,2022-07-19 17:29:15,2022-07-19 18:49:47,85,12,0,12,Completed,2022-08-03 13:25:50
171840,16576.0,2022-07-20 02:00:33,2022-07-20 03:48:34,85,12,0,12,Completed,2022-08-03 13:25:50
171841,18228.0,2022-07-18 09:28:17,2022-07-18 10:55:30,85,9,0,9,Completed,2022-08-03 13:25:50
171842,18228.0,2022-07-18 17:24:42,2022-07-18 18:51:16,85,12,0,12,Completed,2022-08-03 13:25:50
171843,18228.0,2022-07-18 18:51:51,2022-07-18 20:01:02,85,9,0,9,Completed,2022-08-03 13:25:50
171844,16576.0,2022-07-19 02:08:26,2022-07-19 03:48:29,85,12,0,12,Completed,2022-08-03 13:25:50
171845,18228.0,2022-07-15 09:26:58,2022-07-15 10:50:38,85,9,0,9,Completed,2022-08-03 13:25:50
171846,18228.0,2022-07-15 17:26:35,2022-07-15 18:55:58,85,12,0,12,Completed,2022-08-03 13:25:50
171847,18228.0,2022-07-15 18:56:29,2022-07-15 20:00:35,85,9,0,9,Completed,2022-08-03 13:25:50
171848,45.0,2022-07-16 02:23:21,2022-07-17 12:58:20,85,12,0,12,Completed,2022-08-03 13:25:50
171853,18228.0,2022-07-28 09:26:19,2022-07-28 10:49:48,85,9,0,9,Completed,2022-08-03 13:25:50
171854,18228.0,2022-07-28 17:30:11,2022-07-28 18:54:20,85,12,0,12,Completed,2022-08-03 13:25:50
171855,18228.0,2022-07-28 18:54:42,2022-07-28 20:07:50,85,9,0,9,Completed,2022-08-03 13:25:50
171856,45.0,2022-07-29 02:36:07,2022-07-29 05:09:18,85,12,0,12,Completed,2022-08-03 13:25:50
171857,18228.0,2022-07-27 09:28:03,2022-07-27 10:54:41,85,9,0,9,Completed,2022-08-03 13:25:50
171858,18228.0,2022-07-27 17:27:36,2022-07-27 18:52:26,85,12,0,12,Completed,2022-08-03 13:25:50
171859,18228.0,2022-07-27 19:18:46,2022-07-27 19:56:00,85,9,0,9,Completed,2022-08-03 13:25:50
171860,45.0,2022-07-28 02:16:20,2022-07-28 04:00:32,85,12,0,12,Completed,2022-08-03 13:25:50
171861,18228.0,2022-07-26 09:30:57,2022-07-26 10:52:18,85,9,0,9,Completed,2022-08-03 13:25:50
171839,18228.0,2022-07-19 18:50:50,2022-07-19 19:56:42,85,9,0,9,Completed,2022-08-03 13:25:50
171862,18228.0,2022-07-26 17:29:51,2022-07-26 18:53:20,85,12,0,12,Completed,2022-08-03 13:25:50
171863,18228.0,2022-07-26 18:55:33,2022-07-26 19:56:08,85,9,0,9,Completed,2022-08-03 13:25:50
171864,45.0,2022-07-27 02:26:53,2022-07-27 03:45:53,85,12,0,12,Completed,2022-08-03 13:25:50
171865,18228.0,2022-07-25 09:38:12,2022-07-25 10:55:27,85,9,0,9,Completed,2022-08-03 13:25:50
171866,18228.0,2022-07-25 17:25:53,2022-07-25 18:51:37,85,12,0,12,Completed,2022-08-03 13:25:50
171867,18228.0,2022-07-25 18:52:01,2022-07-25 19:57:28,85,9,0,9,Completed,2022-08-03 13:25:50
171868,16576.0,2022-07-26 02:03:46,2022-07-26 03:50:00,85,12,0,12,Completed,2022-08-03 13:25:50
171869,18228.0,2022-07-22 09:29:25,2022-07-22 10:58:58,85,9,0,9,Completed,2022-08-03 13:25:50
171870,18228.0,2022-07-22 17:29:42,2022-07-22 18:52:32,85,12,0,12,Completed,2022-08-03 13:25:50
171871,18228.0,2022-07-22 18:52:45,2022-07-22 19:59:39,85,9,0,9,Completed,2022-08-03 13:25:50
171872,45.0,2022-07-23 02:25:46,2022-07-23 03:55:08,85,12,0,12,Completed,2022-08-03 13:25:50
171873,18228.0,2022-07-21 09:29:56,2022-07-21 10:51:05,85,9,0,9,Completed,2022-08-03 13:25:50
171875,18228.0,2022-07-21 17:28:50,2022-07-21 18:53:02,85,12,0,12,Completed,2022-08-03 13:25:50
171876,18228.0,2022-07-21 18:53:25,2022-07-21 19:55:24,85,9,0,9,Completed,2022-08-03 13:25:50
171877,16576.0,2022-07-22 02:06:50,2022-07-22 03:44:45,85,12,0,12,Completed,2022-08-03 13:25:50
171878,11.0,2022-07-07 12:19:36,2022-07-07 13:08:52,42,2,0,2,Completed,2022-08-03 13:25:50
171882,16576.0,2022-07-07 12:33:47,2022-07-07 13:18:32,43,1,0,1,Completed,2022-08-03 13:25:50
171883,16576.0,2022-07-07 19:16:33,2022-07-07 20:45:40,43,3,0,3,Completed,2022-08-03 13:25:50
171884,33.0,2022-07-09 12:01:09,2022-07-09 12:54:41,42,1,0,1,Completed,2022-08-03 13:25:50
171885,2167.0,2022-07-09 20:30:51,2022-07-09 21:09:18,55,1,0,1,Completed,2022-08-03 13:25:50
171886,45.0,2022-07-08 11:07:01,2022-07-08 15:58:26,5,1,0,1,Completed,2022-08-03 13:25:50
171891,44.0,2022-07-09 21:27:10,2022-07-09 22:56:25,46,7,0,7,Completed,2022-08-04 01:03:07
171896,21.0,2022-07-07 13:23:51,2022-07-07 14:06:40,46,1,0,1,Completed,2022-08-03 13:25:50
171899,2733.0,2022-07-06 18:38:08,2022-07-06 19:46:03,51,4,0,4,Completed,2022-08-03 13:25:50
171900,2167.0,2022-07-07 03:04:21,2022-07-07 05:15:18,55,8,0,8,Completed,2022-08-03 13:25:50
171901,3843.0,2022-07-07 03:17:21,2022-07-07 04:39:57,81,13,0,13,Completed,2022-08-03 13:25:50
171902,15602.0,2022-07-07 10:39:10,2022-07-07 11:28:23,46,14,0,14,Completed,2022-08-03 13:25:50
171972,2167.0,2022-07-09 21:09:55,2022-07-09 22:54:46,55,8,0,8,Completed,2022-08-04 01:02:22
171977,33.0,2022-07-09 12:54:58,2022-07-09 13:33:13,42,5,3,8,Completed,2022-08-03 13:25:50
172066,15602.0,2022-07-13 10:54:36,2022-07-13 11:39:19,46,8,0,8,Completed,2022-08-04 01:15:18
172067,2733.0,2022-07-13 16:45:07,2022-07-13 17:55:26,51,6,0,6,Completed,2022-08-04 01:15:18
172069,2733.0,2022-07-14 01:02:36,2022-07-14 02:01:29,51,5,0,5,Completed,2022-08-04 01:15:18
172070,2733.0,2022-07-14 02:25:04,2022-07-14 03:51:07,51,6,0,6,Completed,2022-08-03 13:25:50
172073,15602.0,2022-07-12 10:57:07,2022-07-12 11:43:42,46,8,0,8,Completed,2022-08-03 13:25:50
172074,2733.0,2022-07-12 16:45:11,2022-07-12 17:58:57,51,6,0,6,Completed,2022-08-04 01:10:19
172075,2733.0,2022-07-12 18:41:05,2022-07-12 19:40:25,51,10,0,10,Completed,2022-08-03 13:25:50
172076,2733.0,2022-07-13 01:03:09,2022-07-13 02:04:43,51,5,0,5,Completed,2022-08-03 13:25:50
172077,2733.0,2022-07-13 02:22:35,2022-07-13 03:52:41,51,6,0,6,Completed,2022-08-03 13:25:50
172079,15602.0,2022-07-11 08:57:07,2022-07-11 10:05:06,46,11,0,11,Completed,2022-08-03 13:25:50
172080,15602.0,2022-07-11 10:34:38,2022-07-11 11:35:46,46,8,0,8,Completed,2022-08-03 13:25:50
172081,2733.0,2022-07-11 16:46:50,2022-07-11 17:53:29,51,6,0,6,Completed,2022-08-03 13:25:50
172082,2733.0,2022-07-11 18:30:39,2022-07-11 19:43:59,51,8,0,8,Completed,2022-08-04 01:08:03
172083,2733.0,2022-07-12 01:03:03,2022-07-12 02:02:54,51,5,0,5,Completed,2022-08-03 13:25:50
172084,2733.0,2022-07-12 02:23:36,2022-07-12 03:52:57,51,6,0,6,Completed,2022-08-04 01:08:03
172085,18228.0,2022-07-12 09:26:24,2022-07-12 10:51:06,85,9,0,9,Completed,2022-08-03 13:25:50
172086,18228.0,2022-07-12 17:30:12,2022-07-12 18:55:37,85,12,0,12,Completed,2022-08-03 13:25:50
172087,18228.0,2022-07-12 18:56:42,2022-07-12 19:57:24,85,9,0,9,Completed,2022-08-03 13:25:50
172088,16576.0,2022-07-13 02:09:09,2022-07-13 03:52:40,85,12,0,12,Completed,2022-08-03 13:25:50
172091,15602.0,2022-07-15 10:55:54,2022-07-15 11:36:05,46,14,0,14,Completed,2022-08-04 01:20:42
172093,2733.0,2022-07-16 02:16:09,2022-07-16 03:56:18,51,7,0,7,Completed,2022-08-03 13:25:50
172094,2733.0,2022-07-15 16:45:21,2022-07-15 17:57:14,51,7,0,7,Completed,2022-08-04 01:20:42
172095,2733.0,2022-07-15 18:25:57,2022-07-15 19:38:45,55,10,0,10,Completed,2022-08-04 01:20:42
172098,15602.0,2022-07-14 11:01:53,2022-07-14 11:35:40,46,8,0,8,Completed,2022-08-04 01:18:15
172100,2733.0,2022-07-14 18:19:30,2022-07-14 19:38:17,51,10,0,10,Completed,2022-08-04 01:18:15
172101,2733.0,2022-07-15 02:36:07,2022-07-15 03:51:08,51,7,0,7,Completed,2022-08-03 13:25:50
172104,2733.0,2022-07-15 01:03:08,2022-07-15 01:59:32,51,6,0,6,Completed,2022-08-04 01:18:15
172106,18228.0,2022-07-12 15:40:29,2022-07-12 17:26:10,85,13,0,13,Completed,2022-08-03 13:25:50
172107,21.0,2022-07-12 17:56:04,2022-07-12 18:49:59,253,4,0,4,Completed,2022-08-03 13:25:50
172108,2190.0,2022-07-12 18:39:37,2022-07-12 20:51:39,46,14,0,14,Completed,2022-08-03 13:25:50
172109,2167.0,2022-07-13 00:33:41,2022-07-13 01:35:56,55,14,0,14,Completed,2022-08-03 13:25:50
172110,3843.0,2022-07-13 02:13:56,2022-07-13 03:51:55,81,13,0,13,Completed,2022-08-03 13:25:50
172114,21.0,2022-07-12 10:13:34,2022-07-12 11:20:59,253,14,0,14,Completed,2022-08-03 13:25:50
172117,21.0,2022-07-12 08:35:18,2022-07-12 09:32:38,253,4,0,4,Completed,2022-08-03 13:25:50
172119,2167.0,2022-07-13 02:08:13,2022-07-13 03:25:45,55,8,0,8,Completed,2022-08-03 13:25:50
172120,2167.0,2022-07-11 07:34:06,2022-07-11 09:02:06,55,14,0,14,Completed,2022-08-03 13:25:50
172121,18228.0,2022-07-11 15:40:21,2022-07-11 17:25:26,85,13,0,13,Completed,2022-08-03 13:25:50
172122,21.0,2022-07-11 17:59:51,2022-07-11 18:45:23,253,4,0,4,Completed,2022-08-03 13:25:50
172123,2190.0,2022-07-11 18:41:53,2022-07-11 20:48:06,46,14,0,14,Completed,2022-08-03 13:25:50
172124,2167.0,2022-07-12 00:27:28,2022-07-12 01:35:19,55,14,0,14,Completed,2022-08-03 13:25:50
172125,3843.0,2022-07-12 01:57:15,2022-07-12 03:38:38,81,13,0,13,Completed,2022-08-03 13:25:50
172131,21.0,2022-07-11 08:30:21,2022-07-11 09:30:59,253,4,0,4,Completed,2022-08-03 13:25:50
172133,2167.0,2022-07-12 02:11:24,2022-07-12 04:43:18,55,8,0,8,Completed,2022-08-03 13:25:50
172134,3843.0,2022-07-14 05:16:02,2022-07-14 06:23:23,81,2,0,2,Completed,2022-08-03 13:25:50
172135,2190.0,2022-07-14 15:24:05,2022-07-14 17:29:27,46,13,0,13,Completed,2022-08-03 13:25:50
172137,2190.0,2022-07-14 18:57:40,2022-07-14 21:21:03,46,14,0,14,Completed,2022-08-03 13:25:50
172138,2167.0,2022-07-15 00:33:25,2022-07-15 01:40:21,55,14,0,14,Completed,2022-08-03 13:25:50
172140,2167.0,2022-07-14 05:21:40,2022-07-14 12:33:46,55,14,0,14,Completed,2022-08-03 13:25:50
172146,21.0,2022-07-14 08:33:51,2022-07-14 09:32:09,253,4,0,4,Completed,2022-08-03 13:25:50
172149,3843.0,2022-07-13 05:27:33,2022-07-13 06:15:18,81,2,0,2,Completed,2022-08-03 13:25:50
172150,18228.0,2022-07-13 15:34:27,2022-07-13 17:24:51,85,13,0,13,Completed,2022-08-03 13:25:50
172152,2190.0,2022-07-13 18:38:59,2022-07-13 20:43:57,55,14,0,14,Completed,2022-08-03 13:25:50
172153,2167.0,2022-07-14 00:30:02,2022-07-14 01:37:22,55,14,0,14,Completed,2022-08-03 13:25:50
172155,2167.0,2022-07-13 05:23:21,2022-07-13 07:28:30,55,14,0,14,Completed,2022-08-03 13:25:50
172161,21.0,2022-07-13 08:32:22,2022-07-13 09:31:52,253,4,0,4,Completed,2022-08-03 13:25:50
172164,21.0,2022-07-11 16:05:17,2022-07-11 17:51:20,253,8,0,8,Completed,2022-08-03 13:25:50
172168,21.0,2022-07-12 16:01:44,2022-07-12 17:55:55,253,8,0,8,Completed,2022-08-03 13:25:50
172169,21.0,2022-07-13 16:04:56,2022-07-13 17:55:06,253,8,0,8,Completed,2022-08-03 13:25:50
172170,3843.0,2022-07-14 17:27:43,2022-07-14 18:51:48,81,8,0,8,Completed,2022-08-03 13:25:50
172171,3843.0,2022-07-15 05:08:55,2022-07-15 06:18:19,81,2,0,2,Completed,2022-08-03 13:25:50
172178,25828.0,2022-07-11 15:12:26,2022-07-11 15:34:33,55,1,0,1,Completed,2022-08-03 13:25:50
172258,24.0,2022-07-08 12:24:07,2022-07-08 13:52:13,71,2,1,3,Completed,2022-08-03 13:25:50
172362,24.0,2022-07-11 12:15:02,2022-07-11 13:53:46,71,2,1,3,Completed,2022-08-03 13:25:50
172363,11.0,2022-07-11 17:40:23,2022-07-11 18:21:30,42,1,0,1,Completed,2022-08-03 13:25:50
172365,16576.0,2022-07-11 19:08:43,2022-07-11 21:29:09,72,6,0,6,Completed,2022-08-03 13:25:50
172366,24.0,2022-07-11 18:52:13,2022-07-11 20:29:01,71,2,1,3,Completed,2022-08-03 13:25:50
172369,33.0,2022-07-12 12:10:12,2022-07-12 13:51:31,41,4,0,4,Completed,2022-08-03 13:25:50
172370,11.0,2022-07-12 17:46:29,2022-07-12 19:26:52,42,3,1,4,Completed,2022-08-03 13:25:50
172371,33.0,2022-07-12 19:10:27,2022-07-12 21:13:25,41,3,0,3,Completed,2022-08-03 13:25:50
172372,24.0,2022-07-12 19:31:16,2022-07-12 20:32:16,71,4,0,4,Completed,2022-08-03 13:25:50
172526,2167.0,2022-07-08 02:16:26,2022-07-08 03:17:59,55,8,0,8,Completed,2022-08-03 13:25:50
172609,15602.0,2022-07-08 10:18:21,2022-07-08 11:41:05,46,14,0,14,Completed,2022-08-03 13:25:50
172641,2733.0,2022-07-08 18:37:15,2022-07-08 19:45:22,51,4,0,4,Completed,2022-08-03 13:25:50
172743,3843.0,2022-07-10 18:43:03,2022-07-10 20:42:06,81,14,0,14,Completed,2022-08-03 13:25:50
172782,45.0,2022-07-09 04:03:31,2022-07-09 05:41:42,81,13,0,13,Completed,2022-08-03 13:25:50
172783,2167.0,2022-07-09 04:03:48,2022-07-09 05:20:29,55,8,0,8,Completed,2022-08-03 13:25:50
172786,16576.0,2022-07-09 12:32:28,2022-07-09 14:05:59,46,14,0,14,Completed,2022-08-03 13:25:50
172863,21.0,2022-07-11 11:12:21,2022-07-11 11:31:15,253,1,0,1,Completed,2022-08-03 13:25:51
172897,15602.0,2022-07-12 09:23:15,2022-07-12 10:03:10,46,13,0,13,Completed,2022-08-04 01:10:19
172898,15602.0,2022-07-13 09:22:31,2022-07-13 10:08:48,46,13,0,13,Completed,2022-08-04 01:15:18
172900,45.0,2022-07-12 11:10:18,2022-07-12 11:40:47,5,1,0,1,Completed,2022-08-03 13:25:51
172903,45.0,2022-07-15 11:11:10,2022-07-15 11:36:57,5,1,0,1,Completed,2022-08-03 13:25:51
172904,2190.0,2022-07-15 20:24:38,2022-07-15 20:57:39,46,1,0,1,Completed,2022-08-03 13:25:51
172905,33.0,2022-07-14 10:59:59,2022-07-14 11:29:35,43,1,0,1,Completed,2022-08-03 13:25:51
172908,21.0,2022-07-13 20:01:32,2022-07-13 20:47:35,253,1,0,1,Completed,2022-08-03 13:25:51
172992,15602.0,2022-07-15 09:23:43,2022-07-15 10:06:03,46,13,0,13,Completed,2022-08-04 01:20:42
172997,11.0,2022-07-15 10:41:20,2022-07-15 12:10:56,42,1,1,2,Completed,2022-08-03 13:25:51
172999,16576.0,2022-07-15 10:12:35,2022-07-15 11:56:23,72,3,1,4,Completed,2022-08-03 13:25:51
173000,11.0,2022-07-15 12:12:18,2022-07-15 14:13:17,42,2,2,4,Completed,2022-08-03 13:25:51
173001,16576.0,2022-07-15 11:56:48,2022-07-15 14:03:17,72,4,0,4,Completed,2022-08-03 13:25:51
173006,11.0,2022-07-15 17:40:30,2022-07-15 19:07:10,41,1,1,2,Completed,2022-08-03 13:25:51
173008,16576.0,2022-07-15 18:07:33,2022-07-15 20:28:37,72,5,1,6,Completed,2022-08-03 13:25:51
173011,16576.0,2022-07-15 20:33:37,2022-07-15 22:57:20,72,4,1,5,Completed,2022-08-03 13:25:51
173014,11.0,2022-07-15 19:07:21,2022-07-15 21:54:26,42,3,2,5,Completed,2022-08-03 13:25:51
173035,2190.0,2022-07-12 21:18:13,2022-07-12 21:56:56,46,1,0,1,Completed,2022-08-03 13:25:51
173049,21.0,2022-07-13 15:01:44,2022-07-13 16:04:50,253,1,0,1,Completed,2022-08-03 13:25:51
173105,45.0,2022-07-12 20:02:34,2022-07-12 22:19:26,5,1,0,1,Completed,2022-08-03 13:25:51
173119,33.0,2022-07-16 15:39:51,2022-07-16 16:32:30,42,1,0,1,Completed,2022-08-03 13:25:51
173121,2190.0,2022-07-16 15:53:32,2022-07-16 17:06:18,85,7,0,7,Completed,2022-08-03 13:25:51
173180,33.0,2022-07-16 16:32:35,2022-07-16 17:10:26,42,1,0,1,Completed,2022-08-03 13:25:51
173212,3843.0,2022-07-12 05:56:42,2022-07-12 07:56:40,81,16,0,16,Completed,2022-08-03 13:25:51
173318,11.0,2022-07-13 11:19:14,2022-07-13 12:01:12,42,1,0,1,Completed,2022-08-03 13:25:51
173319,16576.0,2022-07-13 13:30:44,2022-07-13 14:45:23,5,2,0,2,Completed,2022-08-03 13:25:51
173320,11.0,2022-07-13 17:40:21,2022-07-13 18:56:54,42,2,0,2,Completed,2022-08-03 13:25:51
173321,33.0,2022-07-13 18:51:16,2022-07-13 20:34:19,41,5,0,5,Completed,2022-08-03 13:25:51
173322,24.0,2022-07-13 18:36:17,2022-07-13 20:05:05,71,4,0,4,Completed,2022-08-03 13:25:51
173389,11.0,2022-07-14 17:40:10,2022-07-14 19:30:28,42,3,1,4,Completed,2022-08-03 13:25:51
173390,24.0,2022-07-14 19:10:10,2022-07-14 21:05:05,72,5,0,5,Completed,2022-08-03 13:25:51
173391,11.0,2022-07-14 19:30:42,2022-07-14 21:11:59,42,3,0,3,Completed,2022-08-03 13:25:51
173392,11.0,2022-07-14 09:51:35,2022-07-14 12:31:35,42,3,2,5,Completed,2022-08-03 13:25:51
173393,33.0,2022-07-14 12:06:46,2022-07-14 13:58:39,43,3,0,3,Completed,2022-08-03 13:25:51
173446,33.0,2022-07-16 13:36:38,2022-07-16 14:04:41,42,1,0,1,Completed,2022-08-03 13:25:51
173447,33.0,2022-07-16 14:05:01,2022-07-16 14:34:27,42,1,0,1,Completed,2022-08-03 13:25:51
173450,33.0,2022-07-16 14:34:35,2022-07-16 15:02:51,42,5,3,8,Completed,2022-08-03 13:25:51
173452,2733.0,2022-07-16 16:00:09,2022-07-16 17:06:37,51,7,0,7,Completed,2022-08-03 13:25:51
173456,3843.0,2022-07-18 01:35:51,2022-07-18 02:36:15,83,15,0,15,Completed,2022-08-04 01:21:49
173458,3843.0,2022-07-17 18:52:51,2022-07-17 20:52:58,46,14,0,14,Completed,2022-08-03 13:25:51
173459,2190.0,2022-07-15 14:23:51,2022-07-15 15:06:33,46,1,0,1,Completed,2022-08-03 13:25:51
173464,2167.0,2022-07-18 06:25:24,2022-07-18 08:39:42,55,14,0,14,Completed,2022-08-03 13:25:51
173465,21.0,2022-07-18 08:37:08,2022-07-18 09:50:55,253,4,0,4,Completed,2022-08-03 13:25:51
173468,2167.0,2022-07-19 00:26:58,2022-07-19 01:40:42,55,14,0,14,Completed,2022-08-03 13:25:51
173472,2190.0,2022-07-18 18:59:06,2022-07-18 20:57:32,253,14,0,14,Completed,2022-08-03 13:25:51
173475,2190.0,2022-07-18 15:30:02,2022-07-18 17:32:03,46,13,0,13,Completed,2022-08-03 13:25:51
173477,15602.0,2022-07-23 09:25:21,2022-07-23 11:09:47,46,14,0,14,Completed,2022-08-03 13:25:51
173482,2167.0,2022-07-23 00:36:03,2022-07-23 01:37:50,55,14,0,14,Completed,2022-08-03 13:25:51
173483,2190.0,2022-07-23 01:56:47,2022-07-23 03:45:28,46,13,0,13,Completed,2022-08-03 13:25:51
173486,2167.0,2022-07-23 02:15:25,2022-07-23 03:15:43,55,7,0,7,Completed,2022-08-03 13:25:51
173489,21.0,2022-07-22 08:33:02,2022-07-22 09:40:15,253,4,0,4,Completed,2022-08-03 13:25:51
173490,2190.0,2022-07-22 15:26:19,2022-07-22 17:35:22,46,13,0,13,Completed,2022-08-03 13:25:51
173491,2190.0,2022-07-22 17:59:45,2022-07-22 18:48:39,46,4,0,4,Completed,2022-08-03 13:25:51
173493,3843.0,2022-07-21 05:12:01,2022-07-21 06:13:00,81,2,0,2,Completed,2022-08-03 13:25:51
173494,21.0,2022-07-21 10:02:52,2022-07-21 11:25:17,55,14,0,14,Completed,2022-08-03 13:25:51
173497,2167.0,2022-07-22 00:31:46,2022-07-22 01:37:49,55,14,0,14,Completed,2022-08-03 13:25:51
173502,3843.0,2022-07-21 18:41:43,2022-07-21 20:56:42,81,14,0,14,Completed,2022-08-03 13:25:51
173506,21.0,2022-07-21 08:34:53,2022-07-21 09:32:33,253,4,0,4,Completed,2022-08-03 13:25:51
173507,24.0,2022-07-21 15:40:08,2022-07-21 17:34:28,253,13,0,13,Completed,2022-08-03 13:25:51
173509,3843.0,2022-07-20 05:11:02,2022-07-20 06:10:09,81,2,0,2,Completed,2022-08-03 13:25:51
173510,21.0,2022-07-20 10:13:28,2022-07-20 11:36:28,253,14,0,14,Completed,2022-08-03 13:25:51
173513,2167.0,2022-07-21 00:40:40,2022-07-21 01:37:49,55,14,0,14,Completed,2022-08-03 13:25:51
173517,2190.0,2022-07-20 17:59:02,2022-07-20 18:47:41,46,3,0,3,Completed,2022-08-03 13:25:51
173518,2190.0,2022-07-20 18:48:11,2022-07-20 21:01:20,46,14,0,14,Completed,2022-08-03 13:25:51
173522,21.0,2022-07-20 08:35:57,2022-07-20 09:37:37,55,3,0,3,Completed,2022-08-03 13:25:51
173523,2190.0,2022-07-20 16:05:16,2022-07-20 17:33:01,46,13,0,13,Completed,2022-08-03 13:25:51
173525,3843.0,2022-07-19 05:37:57,2022-07-19 06:13:57,81,2,0,2,Completed,2022-08-03 13:25:51
173529,2167.0,2022-07-20 00:34:24,2022-07-20 01:44:49,55,14,0,14,Completed,2022-08-03 13:25:51
173530,3843.0,2022-07-20 02:06:05,2022-07-20 03:39:44,81,13,0,13,Completed,2022-08-03 13:25:51
173534,2190.0,2022-07-19 19:07:12,2022-07-19 20:51:31,46,14,0,14,Completed,2022-08-03 13:25:51
173535,2167.0,2022-07-20 02:15:41,2022-07-20 03:20:49,55,8,0,8,Completed,2022-08-03 13:25:51
173538,21.0,2022-07-19 08:37:18,2022-07-19 09:31:11,55,3,0,3,Completed,2022-08-03 13:25:51
173548,11.0,2022-07-19 15:30:44,2022-07-19 16:03:07,253,1,0,1,Completed,2022-08-03 13:25:51
173549,24.0,2022-07-19 17:42:28,2022-07-19 18:09:51,42,1,0,1,Completed,2022-08-03 13:25:51
173557,3843.0,2022-07-13 18:43:50,2022-07-13 19:49:49,81,4,0,4,Completed,2022-08-03 13:25:51
173558,2167.0,2022-07-14 02:56:27,2022-07-14 04:03:42,55,8,0,8,Completed,2022-08-03 13:25:51
173559,3843.0,2022-07-14 03:00:33,2022-07-14 04:09:33,81,13,0,13,Completed,2022-08-03 13:25:51
173560,21.0,2022-07-14 10:55:03,2022-07-14 11:45:03,253,14,0,14,Completed,2022-08-03 13:25:51
173600,45.0,2022-07-14 19:56:08,2022-07-14 21:42:11,5,1,0,1,Completed,2022-07-25 20:55:56
173722,21.0,2022-07-18 16:04:06,2022-07-18 17:56:12,253,8,0,8,Completed,2022-08-03 13:25:51
173725,2167.0,2022-07-19 05:39:41,2022-07-19 07:18:12,55,14,0,14,Completed,2022-08-03 13:25:51
173729,2167.0,2022-07-21 05:34:40,2022-07-21 07:28:03,55,14,0,14,Completed,2022-08-03 13:25:51
173731,3843.0,2022-07-14 18:52:35,2022-07-14 19:53:05,81,4,0,4,Completed,2022-08-03 13:25:51
173735,2167.0,2022-07-22 05:43:55,2022-07-22 07:36:30,55,14,0,14,Completed,2022-08-03 13:25:51
173738,33.0,2022-07-19 17:19:03,2022-07-19 18:58:40,5,2,0,2,Completed,2022-08-03 13:25:51
173739,11.0,2022-07-19 16:04:37,2022-07-19 17:56:43,253,8,0,8,Completed,2022-08-03 13:25:51
173746,33.0,2022-07-20 15:46:38,2022-07-20 18:01:58,253,8,0,8,Completed,2022-08-03 13:25:51
173749,11.0,2022-07-21 16:15:34,2022-07-21 17:49:24,46,7,0,7,Completed,2022-08-03 13:25:51
173751,3843.0,2022-07-24 18:50:14,2022-07-24 20:49:56,81,12,0,12,Completed,2022-08-03 13:25:51
173752,2167.0,2022-07-25 06:35:33,2022-07-25 07:59:22,55,14,0,14,Completed,2022-08-03 13:25:51
173753,2167.0,2022-07-25 08:45:12,2022-07-25 09:28:44,55,3,0,3,Completed,2022-08-03 13:25:51
173756,2167.0,2022-07-26 00:31:52,2022-07-26 01:37:47,55,14,0,14,Completed,2022-08-03 13:25:51
173758,33.0,2022-07-25 16:00:08,2022-07-25 18:09:01,46,6,0,6,Completed,2022-08-03 13:25:51
173760,33.0,2022-07-25 18:12:18,2022-07-25 20:49:03,46,14,0,14,Completed,2022-08-03 13:25:51
173762,2190.0,2022-07-25 15:34:02,2022-07-25 17:42:36,253,13,0,13,Completed,2022-08-03 13:25:51
173765,2167.0,2022-07-26 05:36:39,2022-07-26 07:11:39,55,14,0,14,Completed,2022-08-03 13:25:51
173767,2190.0,2022-07-26 16:13:31,2022-07-26 17:52:42,46,6,0,6,Completed,2022-08-03 13:25:51
173768,33.0,2022-07-26 18:07:09,2022-07-26 18:52:46,253,3,0,3,Completed,2022-08-03 13:25:51
173769,2190.0,2022-07-26 18:57:04,2022-07-26 20:50:53,46,14,0,14,Completed,2022-08-03 13:25:51
173770,2167.0,2022-07-27 00:30:44,2022-07-27 02:07:36,55,14,0,14,Completed,2022-08-03 13:25:51
173774,3843.0,2022-07-26 03:35:21,2022-07-26 06:14:11,81,2,0,2,Completed,2022-08-03 13:25:51
173776,33.0,2022-07-26 15:21:46,2022-07-26 17:48:41,253,13,0,13,Completed,2022-08-03 13:25:51
